Date,SPXTR
2019-08-05,-0.02972652491322325
2019-08-06,0.01309385380713124
2019-08-07,0.0007934847990802574
2019-08-08,0.019019867094831167
2019-08-09,-0.006460104335644923
2019-08-12,-0.012144452174922216
2019-08-13,0.015170267773130242
2019-08-14,-0.029007759896172214
2019-08-15,0.0026559946507875853
2019-08-16,0.014592349813133954
2019-08-19,0.01216194350739186
2019-08-20,-0.007840203360897302
2019-08-21,0.008288921284455686
2019-08-22,-0.0004786510444911851
2019-08-23,-0.02593930601087191
2019-08-26,0.011107753156879063
2019-08-27,-0.0031986062530016124
2019-08-28,0.006582111515966993
2019-08-29,0.01285652477170407
2019-08-30,0.0007771208335904944
2019-09-03,-0.006829130991777399
2019-09-04,0.010926990413168802
2019-09-05,0.01324222426228383
2019-09-06,0.0009482635295388064
2019-09-09,-1.3251568176775308e-05
2019-09-10,0.00035462641952199725
2019-09-11,0.007281811805800009
2019-09-12,0.0030337503822344125
2019-09-13,-0.0004497326258697809
2019-09-16,-0.0031034327358879787
2019-09-17,0.0025857150283878916
2019-09-18,0.00034791480990659096
2019-09-19,7.912087770578502e-05
2019-09-20,-0.004845951444228058
2019-09-23,-9.939505693579154e-05
2019-09-24,-0.008335374949519081
2019-09-25,0.0061604258744085705
2019-09-26,-0.0023690735264767504
2019-09-27,-0.005172091151728009
2019-09-30,0.005098598246908059
2019-10-01,-0.012214121839892012
2019-10-02,-0.01790504381220026
2019-10-03,0.008222724591751662
2019-10-04,0.01422023230843883
2019-10-07,-0.004474578070659874
2019-10-08,-0.01553651395533695
2019-10-09,0.009420459755415056
2019-10-10,0.006437601381953595
2019-10-11,0.011033670537031526
2019-10-14,-0.0013866281165767491
2019-10-15,0.009958729669515387
2019-10-16,-0.0019334723176258617
2019-10-17,0.002839533570452968
2019-10-18,-0.0038931321833335364
2019-10-21,0.006901764276088018
2019-10-22,-0.0035358575143703552
2019-10-23,0.0028827002814459934
2019-10-24,0.0019222815922153025
2019-10-25,0.00409037715374172
2019-10-28,0.00558170949207204
2019-10-29,-0.0008205719722953475
2019-10-30,0.0033341579476762195
2019-10-31,-0.0029560503031351715
2019-11-01,0.00975118036983269
2019-11-04,0.0037169807396970622
2019-11-05,-0.0011813781588896344
2019-11-06,0.0007756832113536838
2019-11-07,0.0031982338933964627
2019-11-08,0.002743974307240604
2019-11-11,-0.001966046785669584
2019-11-12,0.0016176176984032953
2019-11-13,0.0007467203330915329
2019-11-14,0.0010928746879674822
2019-11-15,0.007871828722573415
2019-11-18,0.0005193856017062792
2019-11-19,-0.0005317905405274326
2019-11-20,-0.003561590619051813
2019-11-21,-0.0015225396395756041
2019-11-22,0.0021885878820624427
2019-11-25,0.007626656235672602
2019-11-26,0.0022224618338337887
2019-11-27,0.004293461758855699
2019-11-29,-0.003789636303188071
2019-12-02,-0.00859540352957655
2019-12-03,-0.006605432280751167
2019-12-04,0.00642755053299493
2019-12-05,0.0017761833917675496
2019-12-06,0.009183647518614002
2019-12-09,-0.003079418716535831
2019-12-10,-0.0010636807795940673
2019-12-11,0.0029188532042738746
2019-12-12,0.008718650895662483
2019-12-13,0.00024602802727557993
2019-12-16,0.007176231390060739
2019-12-17,0.0003416443651962364
2019-12-18,-0.00034612966977054516
2019-12-19,0.004522374903400239
2019-12-20,0.00499906690094809
2019-12-23,0.0008649905988058482
2019-12-24,-0.00012540524229764927
2019-12-26,0.005221366892867563
2019-12-27,4.86742255634276e-05
2019-12-30,-0.005648981989109569
2019-12-31,0.0030088672018155904
2020-01-02,0.008502269196527967
2020-01-03,-0.006955393782396402
2020-01-06,0.003537876481055635
2020-01-07,-0.0027024514512833386
2020-01-08,0.004933924437922954
2020-01-09,0.006921512476186553
2020-01-10,-0.0028539466887166354
2020-01-13,0.006979582400843842
2020-01-14,-0.0014188705836976068
2020-01-15,0.0018890451208068981
2020-01-16,0.008401676986221851
2020-01-17,0.0038850895303743638
2020-01-21,-0.002633298168754683
2020-01-22,0.0003248347109174876
2020-01-23,0.0012144221481407147
2020-01-24,-0.00901493171963541
2020-01-27,-0.015732559406387514
2020-01-28,0.010074417116337164
2020-01-29,-0.0008432968215439374
2020-01-30,0.003284353312316801
2020-01-31,-0.017623103655241112
2020-02-03,0.007270627814455866
2020-02-04,0.014981951301739516
2020-02-05,0.011271348438299578
2020-02-06,0.0034933155447423037
2020-02-07,-0.005205567807335831
2020-02-10,0.007479421624518201
2020-02-11,0.0017263738951394103
2020-02-12,0.006496591843896393
2020-02-13,-0.0013104404393728952
2020-02-14,0.0020061837815550376
2020-02-18,-0.0028577114337373644
2020-02-19,0.004878152701676575
2020-02-20,-0.0037682868730869457
2020-02-21,-0.010483158954459837
2020-02-24,-0.03338835002642948
2020-02-25,-0.030260841457228516
2020-02-26,-0.0037700517073809836
2020-02-27,-0.04396486187760196
2020-02-28,-0.008075005244817746
2020-03-02,0.04606164234748422
2020-03-03,-0.02807766204795581
2020-03-04,0.042257415387186636
2020-03-05,-0.033714005704375216
2020-03-06,-0.017021998269481697
2020-03-09,-0.07586758529952864
2020-03-10,0.04942461869156212
2020-03-11,-0.04879767153782166
2020-03-12,-0.09491443075782902
2020-03-13,0.09320717715812266
2020-03-16,-0.11979863134313173
2020-03-17,0.059986968372841565
2020-03-18,-0.0518259459209498
2020-03-19,0.004779195682783621
2020-03-20,-0.043192998377345804
2020-03-23,-0.029292572279212115
2020-03-24,0.0939356957314399
2020-03-25,0.011538212282430571
2020-03-26,0.06246150031593323
2020-03-27,-0.03368541021529414
2020-03-30,0.033682029350869946
2020-03-31,-0.015910297761465686
2020-04-01,-0.04413574166353296
2020-04-02,0.02299748939388402
2020-04-03,-0.01500446492073404
2020-04-06,0.07034453192286882
2020-04-07,-0.0015923475274434162
2020-04-08,0.03430056208630505
2020-04-09,0.014616187970465377
2020-04-13,-0.01008341087383502
2020-04-14,0.03069676851170655
2020-04-15,-0.02196798924673049
2020-04-16,0.005822720146028804
2020-04-17,0.02683538179933076
2020-04-20,-0.01788300245318486
2020-04-21,-0.03064746720946887
2020-04-22,0.02295842775331458
2020-04-23,-0.0004568568573017906
2020-04-24,0.013942084948027844
2020-04-27,0.014731467446412072
2020-04-28,-0.005235758311026628
2020-04-29,0.02661794364903458
2020-04-30,-0.009177073747007936
2020-05-01,-0.027949424647250143
2020-05-04,0.004255465134819669
2020-05-05,0.009039957794794828
2020-05-06,-0.006901136302612021
2020-05-07,0.011860395443356486
2020-05-08,0.017064458975435404
2020-05-11,0.00018553635590601303
2020-05-12,-0.020378701310227787
2020-05-13,-0.017391804704826486
2020-05-14,0.011737834409975223
2020-05-15,0.004033013281101061
2020-05-18,0.031618848889461315
2020-05-19,-0.010392686366934023
2020-05-20,0.016838048404741457
2020-05-21,-0.007707610512959873
2020-05-22,0.0025261497520621123
2020-05-26,0.01230607410950002
2020-05-27,0.014846653477799121
2020-05-28,-0.0019905149168698566
2020-05-29,0.004968523413747095
2020-06-01,0.0038006814036239955
2020-06-02,0.008241251622369772
2020-06-03,0.013750582559892033
2020-06-04,-0.003150379136735326
2020-06-05,0.026224819694686374
2020-06-08,0.012058266444638921
2020-06-09,-0.007728917913849109
2020-06-10,-0.005309059126537674
2020-06-11,-0.05882913364181286
2020-06-12,0.01336307744088594
2020-06-15,0.008346952850595502
2020-06-16,0.018979548624824316
2020-06-17,-0.0036008049881672832
2020-06-18,0.0006305378848880938
2020-06-19,-0.005464305212440346
2020-06-22,0.006495178600865348
2020-06-23,0.004311019804953853
2020-06-24,-0.02584880916806409
2020-06-25,0.011010528316538482
2020-06-26,-0.024214581067385943
2020-06-29,0.01480973232031313
2020-06-30,0.015490575215563629
2020-07-01,0.005052190076736185
2020-07-02,0.00476214515287654
2020-07-06,0.015885111371629623
2020-07-07,-0.010813293797541701
2020-07-08,0.007842617075265235
2020-07-09,-0.005361657444568735
2020-07-10,0.010469997837942113
2020-07-13,-0.00936138643109763
2020-07-14,0.013537759237863822
2020-07-15,0.009102407597386453
2020-07-16,-0.0033740874717653746
2020-07-17,0.002898617918357216
2020-07-20,0.00840766942747373
2020-07-21,0.0016933068462119394
2020-07-22,0.005772017376733274
2020-07-23,-0.012244521156850263
2020-07-24,-0.006170262901990631
2020-07-27,0.007399044348726402
2020-07-28,-0.0064610314172981465
2020-07-29,0.012430291063547205
2020-07-30,-0.0035901991968289027
2020-07-31,0.007778594673878203
2020-08-03,0.0072118489638575145
2020-08-04,0.0036104142580259957
2020-08-05,0.006431179276303434
2020-08-06,0.0065394386692112505
2020-08-07,0.0008426949723487898
2020-08-10,0.0027542395898030314
2020-08-11,-0.007964499501776245
2020-08-12,0.014146278162289416
2020-08-13,-0.0017989316771253039
2020-08-14,-9.822089731736927e-05
2020-08-17,0.0027353645830578976
2020-08-18,0.002459894590011169
2020-08-19,-0.00423832317971895
2020-08-20,0.003191567757091951
2020-08-21,0.0035021398103034507
2020-08-24,0.010161553465077633
2020-08-25,0.0036080537307030536
2020-08-26,0.010202714442241634
2020-08-27,0.0017367136384294213
2020-08-28,0.006834128322239508
2020-08-31,-0.002079925930246862
2020-09-01,0.007544413939402084
2020-09-02,0.015472590465889224
2020-09-03,-0.03494063909488054
2020-09-04,-0.008133597494875078
2020-09-08,-0.027713049833022918
2020-09-09,0.02020025718751839
2020-09-10,-0.017537426398872236
2020-09-11,0.0005813083749166559
2020-09-14,0.013058687491179999
2020-09-15,0.005234319078162519
2020-09-16,-0.004580858882068828
2020-09-17,-0.008398129712450686
2020-09-18,-0.011167674032357078
2020-09-21,-0.011519460918840374
2020-09-22,0.010521511182144616
2020-09-23,-0.02364838835425298
2020-09-24,0.0030370624885636133
2020-09-25,0.016009211628657427
2020-09-28,0.01611210415284625
2020-09-29,-0.004686509014328766
2020-09-30,0.00828773666871263
2020-10-01,0.005401219102872945
2020-10-02,-0.00957420657633301
2020-10-05,0.018080849752241335
2020-10-06,-0.013934613387242112
2020-10-07,0.01741649346209062
2020-10-08,0.008314719213775135
2020-10-09,0.008814166914234312
2020-10-12,0.016413973201333976
2020-10-13,-0.006306207328671598
2020-10-14,-0.006524600168659966
2020-10-15,-0.0014995056940698692
2020-10-16,0.00015203448765843675
2020-10-19,-0.016328595089481146
2020-10-20,0.004745177589657201
2020-10-21,-0.0021737940040893466
2020-10-22,0.005304195153737812
2020-10-23,0.0034649905696886307
2020-10-26,-0.018582346862856536
2020-10-27,-0.0030085952493603685
2020-10-28,-0.035288626680950674
2020-10-29,0.012031331189919392
2020-10-30,-0.012021815963657034
2020-11-02,0.012331442899242928
2020-11-03,0.017807513106566475
2020-11-04,0.02204833402595585
2020-11-05,0.01965090605664832
2020-11-06,-0.0001604271575629257
2020-11-09,0.0117917348388894
2020-11-10,-0.0012329555887033994
2020-11-11,0.007650446825709034
2020-11-12,-0.009773649690255293
2020-11-13,0.013705139387086174
2020-11-16,0.011660766482806562
2020-11-17,-0.004647716442276462
2020-11-18,-0.01138131411117349
2020-11-19,0.004012322409753466
2020-11-20,-0.006782326805100047
2020-11-23,0.005749155911970449
2020-11-24,0.016174423237479862
2020-11-25,-0.0015483347830996808
2020-11-27,0.0024977301810944486
2020-11-30,-0.004439458726806511
2020-12-01,0.011302064807967138
2020-12-02,0.0018857912504559593
2020-12-03,-0.0004385060841348709
2020-12-04,0.008897338947692734
2020-12-07,-0.001934572946331814
2020-12-08,0.00281235902641086
2020-12-09,-0.007900368883672737
2020-12-10,-0.0012122237965694893
2020-12-11,-0.00124277834991382
2020-12-14,-0.004177191537300229
2020-12-15,0.01293471623503839
2020-12-16,0.0017749793457821905
2020-12-17,0.00580494601847481
2020-12-18,-0.0034386620111417354
2020-12-21,-0.003874823040079689
2020-12-22,-0.0019973272125737296
2020-12-23,0.0007616459760750871
2020-12-24,0.003642776822013083
2020-12-28,0.008722091805599241
2020-12-29,-0.002225495671821065
2020-12-30,0.0014510292533105318
2020-12-31,0.0065182705326756185
2021-01-04,-0.014702272315236575
2021-01-05,0.007203123510100218
2021-01-06,0.005725764437141789
2021-01-07,0.015065010494878628
2021-01-08,0.005620038792429671
2021-01-11,-0.006556325804062069
2021-01-12,0.00041637999222321476
2021-01-13,0.002294823369449528
2021-01-14,-0.00363819833566148
2021-01-15,-0.007176821337083195
2021-01-19,0.008174825696446453
2021-01-20,0.01393647700151468
2021-01-21,0.0004005994581819383
2021-01-22,-0.0030014233269564095
2021-01-25,0.0036160919967052063
2021-01-26,-0.0014828682679789429
2021-01-27,-0.025676252437311198
2021-01-28,0.009862352336411195
2021-01-29,-0.019180976284389528
2021-02-01,0.016052615050765606
2021-02-02,0.013910269809719988
2021-02-03,0.0010084811643018554
2021-02-04,0.01095463472499314
2021-02-05,0.0040024132287079794
2021-02-08,0.007420722098014476
2021-02-09,-0.0009420387536874797
2021-02-10,-0.0003201220965589613
2021-02-11,0.0018642444446765882
2021-02-12,0.004762980376241233
2021-02-16,-0.00044577875581797155
2021-02-17,-0.00015729797828301084
2021-02-18,-0.004379475852521741
2021-02-19,-0.0017970410864858177
2021-02-22,-0.007649921342435362
2021-02-23,0.0012771296511091546
2021-02-24,0.01136375581477811
2021-02-25,-0.024339925913527516
2021-02-26,-0.0046345572425763315
2021-03-01,0.02381531104474477
2021-03-02,-0.008073446848977373
2021-03-03,-0.013015976168363363
2021-03-04,-0.013241939746544862
2021-03-05,0.019538942968961637
2021-03-08,-0.005348653259992564
2021-03-09,0.014247624470727027
2021-03-10,0.006083994443620844
2021-03-11,0.010464193150734102
2021-03-12,0.0012642845913888312
2021-03-15,0.006536285870934355
2021-03-16,-0.0015426617497761308
2021-03-17,0.00288784945278997
2021-03-18,-0.01471100453986851
2021-03-19,-0.0004977765499476483
2021-03-22,0.007027778737497714
2021-03-23,-0.007627492924705548
2021-03-24,-0.005406561837686508
2021-03-25,0.0052722021114970374
2021-03-26,0.016639313391426214
2021-03-29,-0.0008664222449733527
2021-03-30,-0.0030535517347148877
2021-03-31,0.003701326838224439
2021-04-01,0.011826172055583228
2021-04-05,0.01457432147153237
2021-04-06,-0.0009294051599133546
2021-04-07,0.0014958978097110442
2021-04-08,0.004451562512982843
2021-04-09,0.007731984228581235
2021-04-12,-0.0001797941066752351
2021-04-13,0.00329514558700561
2021-04-14,-0.0039675106927754555
2021-04-15,0.011115693218597622
2021-04-16,0.003607844695089124
2021-04-19,-0.005307132468482245
2021-04-20,-0.006768567294863415
2021-04-21,0.0093065353011752
2021-04-22,-0.009130619381605087
2021-04-23,0.010962858730977354
2021-04-26,0.0017821691895583136
2021-04-27,-0.0002082297147960599
2021-04-28,-0.0008379254382361312
2021-04-29,0.006817017525584612
2021-04-30,-0.007115213453051661
2021-05-03,0.0027493586855291685
2021-05-04,-0.006677688413743721
2021-05-05,0.0007091562385186378
2021-05-06,0.00832366089345915
2021-05-07,0.007541844928812047
2021-05-10,-0.010415583180200527
2021-05-11,-0.008659965338577713
2021-05-12,-0.021313148201766108
2021-05-13,0.01234401429488452
2021-05-14,0.01499762816240735
2021-05-17,-0.0025283980121560967
2021-05-18,-0.00839424730031646
2021-05-19,-0.0028023706322217734
2021-05-20,0.01064563251548356
2021-05-21,-0.0007441192543484743
2021-05-24,0.010010965979904807
2021-05-25,-0.002110772328594357
2021-05-26,0.0018900471653444662
2021-05-27,0.0012533987746661257
2021-05-28,0.0008933491847726849
2021-06-01,-0.0004610828630496888
2021-06-02,0.0015523724745856171
2021-06-03,-0.0034669683026579134
2021-06-04,0.008844989599763764
2021-06-07,-0.0007731373253112572
2021-06-08,0.00019568408255010716
2021-06-09,-0.0017850318188281644
2021-06-10,0.004701224600003551
2021-06-11,0.001971611584763444
2021-06-14,0.002063807894167491
2021-06-15,-0.001976036448218421
2021-06-16,-0.005377147653113812
2021-06-17,-0.00040968993385381847
2021-06-18,-0.01307364253768506
2021-06-21,0.014047431968278623
2021-06-22,0.005124289092522716
2021-06-23,-0.0010809599065459974
2021-06-24,0.005897988338805504
2021-06-25,0.003349134757349992
2021-06-28,0.0023140044249509995
2021-06-29,0.00036623553407921783
2021-06-30,0.0013560406630679367
2021-07-01,0.00528916100376442
2021-07-02,0.007628416824881468
2021-07-06,-0.0019760527844341347
2021-07-07,0.003360324087806399
2021-07-08,-0.008364977913835836
2021-07-09,0.01129262308946144
2021-07-12,0.0034495366909268466
2021-07-13,-0.0035132081499068546
2021-07-14,0.001286172528771834
2021-07-15,-0.0032411087705723762
2021-07-16,-0.007538878747360478
2021-07-19,-0.015851396799545503
2021-07-20,0.015190949660127684
2021-07-21,0.008242845482203442
2021-07-22,0.002091288239365774
2021-07-23,0.010191309587684438
2021-07-26,0.0023934585177967094
2021-07-27,-0.004708153543001914
2021-07-28,-0.00017994387540942736
2021-07-29,0.004324225369492174
2021-07-30,-0.005327977734470468
2021-08-02,-0.0018404394270467028
2021-08-03,0.008205986077105987
2021-08-04,-0.004622623210418841
2021-08-05,0.006076974010255531
2021-08-06,0.001792668570858913
2021-08-09,-0.0008634039393914383
2021-08-10,0.0009929477446180002
2021-08-11,0.0025075847121951433
2021-08-12,0.0032155516575764764
2021-08-13,0.0016466860980597353
2021-08-16,0.00264911634950038
2021-08-17,-0.006998859565965687
2021-08-18,-0.010558906904040044
2021-08-19,0.0013233832625230146
2021-08-20,0.008190581527567575
2021-08-23,0.008614362022109523
2021-08-24,0.001500949894179815
2021-08-25,0.002232966544751802
2021-08-26,-0.005787091043621961
2021-08-27,0.008840640714928183
2021-08-30,0.004369330778776437
2021-08-31,-0.0012345007602415636
2021-09-01,0.0003784684574077435
2021-09-02,0.003000835502805277
2021-09-03,-0.00030951316570992926
2021-09-07,-0.0033669978072459195
2021-09-08,-0.0012840405359171303
2021-09-09,-0.0045208642832436086
2021-09-10,-0.007674918503399741
2021-09-13,0.002285006067284101
2021-09-14,-0.005501148433197378
2021-09-15,0.008501178215367444
2021-09-16,-0.0015203661826123094
2021-09-17,-0.009106284110919294
2021-09-20,-0.016971912023821867
2021-09-21,-0.0007661970645538307
2021-09-22,0.009519753485797144
2021-09-23,0.012175103705647672
2021-09-24,0.0014740229091276813
2021-09-27,-0.002754409943131142
2021-09-28,-0.02031080515841932
2021-09-29,0.0016671737107101237
2021-09-30,-0.011841649731045178
2021-10-01,0.011497707124730638
2021-10-04,-0.012926700361333254
2021-10-05,0.010639640937672556
2021-10-06,0.004105220787691488
2021-10-07,0.008530274781661351
2021-10-08,-0.001898578366534065
2021-10-11,-0.00686529890109655
2021-10-12,-0.0024179428984745233
2021-10-13,0.003043239073113879
2021-10-14,0.01717566757930733
2021-10-15,0.007460464781237297
2021-10-18,0.0033749506865827783
2021-10-19,0.007408022463163633
2021-10-20,0.003674653597738553
2021-10-21,0.0030692546166584123
2021-10-22,-0.0010571052552645899
2021-10-25,0.004752084493384601
2021-10-26,0.0018234575424127542
2021-10-27,-0.005033806441331223
2021-10-28,0.00987890598529284
2021-10-29,0.0020602381758962895
2021-11-01,0.0018099598012180085
2021-11-02,0.0036826533577196674
2021-11-03,0.006459997208942081
2021-11-04,0.00431300988215555
2021-11-05,0.0038333835799411187
2021-11-08,0.0008990956337027178
2021-11-09,-0.0034276229368364053
2021-11-10,-0.008004025441957663
2021-11-11,0.0005516626714925366
2021-11-12,0.007317327965397746
2021-11-15,3.171039593419245e-05
2021-11-16,0.003918901738282798
2021-11-17,-0.0024044793559236943
2021-11-18,0.003474626998821506
2021-11-19,-0.0013766839449183
2021-11-22,-0.0031041191428530235
2021-11-23,0.001669714970395475
2021-11-24,0.002338261459819524
2021-11-26,-0.02270366941567259
2021-11-29,0.013264713673713402
2021-11-30,-0.018831280337199385
2021-12-01,-0.01173009472063491
2021-12-02,0.01435285460366198
2021-12-03,-0.0084023721347245
2021-12-06,0.011760442234809876
2021-12-07,0.02071988550683823
2021-12-08,0.0031062851940242275
2021-12-09,-0.007059993824725441
2021-12-10,0.009559794027566904
2021-12-13,-0.009114538355778357
2021-12-14,-0.007326698118362063
2021-12-15,0.016368817770933575
2021-12-16,-0.00870141675974645
2021-12-17,-0.010233038549595341
2021-12-20,-0.011378360479997407
2021-12-21,0.017853461174947904
2021-12-22,0.010285726891860136
2021-12-23,0.006240475218247443
2021-12-27,0.01387534922149114
2021-12-28,-0.0010101595805021013
2021-12-29,0.0014041421707096102
2021-12-30,-0.0028979999142241253
2021-12-31,-0.0025777323484976744
2022-01-03,0.0063794806784531755
2022-01-04,-0.0005631766427443008
2022-01-05,-0.019318530046790627
2022-01-06,-0.0008913349572529095
2022-01-07,-0.0038681794611419296
2022-01-10,-0.001441258625488162
2022-01-11,0.009159600517642863
2022-01-12,0.0028331946983615186
2022-01-13,-0.01413393602484414
2022-01-14,0.0008375520883012744
2022-01-18,-0.018372464808944278
2022-01-19,-0.009669728945947975
2022-01-20,-0.010962659852854939
2022-01-21,-0.018904186020415548
2022-01-24,0.002771802781672994
2022-01-25,-0.012167374749228133
2022-01-26,-0.001486707619371197
2022-01-27,-0.0053186158621824076
2022-01-28,0.02446691454680061
2022-01-31,0.01890531434903986
2022-02-01,0.006867035199239924
2022-02-02,0.009432608590783653
2022-02-03,-0.024345145190889483
2022-02-04,0.00532553018195614
2022-02-07,-0.003679883448634458
2022-02-08,0.008410769572593457
2022-02-09,0.014643160541437439
2022-02-10,-0.017988673959482893
2022-02-11,-0.01893188318474004
2022-02-14,-0.003768357154059321
2022-02-15,0.01588309829894552
2022-02-16,0.0010144892544066142
2022-02-17,-0.021051670713718607
2022-02-18,-0.007018769465458874
2022-02-22,-0.010129360063889092
2022-02-23,-0.018407194194856147
2022-02-24,0.015038398428509181
2022-02-25,0.022484305425831463
2022-02-28,-0.0023327370774638423
2022-03-01,-0.015446840135420525
2022-03-02,0.01867659763168894
2022-03-03,-0.0051294656395015625
2022-03-04,-0.007864807140162466
2022-03-07,-0.029505072701182078
2022-03-08,-0.007207273397608183
2022-03-09,0.025854506502774433
2022-03-10,-0.004199740601700586
2022-03-11,-0.012903729788008023
2022-03-14,-0.007204018811930446
2022-03-15,0.02143132606093423
2022-03-16,0.02240796340051543
2022-03-17,0.012407623501097254
2022-03-18,0.011673256640429619
2022-03-21,-0.0003826134455110486
2022-03-22,0.011304224144860653
2022-03-23,-0.012217352551048388
2022-03-24,0.01443166216308045
2022-03-25,0.005072495263448218
2022-03-28,0.007145823335880319
2022-03-29,0.012258977160562345
2022-03-30,-0.006191835284967584
2022-03-31,-0.015585365900418147
2022-04-01,0.003410167506156858
2022-04-04,0.008098360377751801
2022-04-05,-0.01239235248286319
2022-04-06,-0.009713256349465849
2022-04-07,0.00437850236155235
2022-04-08,-0.002632360225880759
2022-04-11,-0.01687800022423458
2022-04-12,-0.003383810647999086
2022-04-13,0.011365133426284313
2022-04-14,-0.012144862426870406
2022-04-18,-0.00020445031815008452
2022-04-19,0.016072341388350342
2022-04-20,-0.0006038763536643232
