Date,^SP500TR
2008-10-06,-0.03850343723800054
2008-10-07,-0.05738615691925064
2008-10-08,-0.010795307064960014
2008-10-09,-0.07615642448044624
2008-10-10,-0.011668199068196827
2008-10-13,0.11581137462505198
2008-10-14,-0.005315278424985137
2008-10-15,-0.09025911220743676
2008-10-16,0.042543923431575426
2008-10-17,-0.00619622629081118
2008-10-20,0.04768307724673293
2008-10-21,-0.03079071481025719
2008-10-22,-0.06081181612324493
2008-10-23,0.012663809314042984
2008-10-24,-0.03450529928493107
2008-10-27,-0.031763595347757856
2008-10-28,0.10788779442653729
2008-10-29,-0.010930342303774543
2008-10-30,0.02598993439027497
2008-10-31,0.015366805136849182
2008-11-03,-0.0025180779220943528
2008-11-04,0.04083730730237112
2008-11-05,-0.05210823324782343
2008-11-06,-0.04999308043165296
2008-11-07,0.02921253896233189
2008-11-10,-0.012527623924735165
2008-11-11,-0.022029873897562724
2008-11-12,-0.051465340807406945
2008-11-13,0.06934763226161422
2008-11-14,-0.04152566573109695
2008-11-17,-0.025771825172832608
2008-11-18,0.010035602721377934
2008-11-19,-0.06105368879206319
2008-11-20,-0.06708126028654549
2008-11-21,0.06347212719182815
2008-11-24,0.0647440267547934
2008-11-25,0.006707551933492706
2008-11-26,0.035721807662391525
2008-11-28,0.009677666311260547
2008-12-01,-0.08923406757390695
2008-12-02,0.04001865282906669
2008-12-03,0.026384340177256993
2008-12-04,-0.02926903311597906
2008-12-05,0.036519427641307445
2008-12-08,0.03856764327720552
2008-12-09,-0.02308638317592593
2008-12-10,0.01199820241267835
2008-12-11,-0.02825488145992039
2008-12-12,0.007033919227936503
2008-12-15,-0.012639137502333475
2008-12-16,0.05136146973286815
2008-12-17,-0.009537307519373872
2008-12-18,-0.021123605097062348
2008-12-19,0.002953243529506766
2008-12-22,-0.018206781060175814
2008-12-23,-0.00952577617572714
2008-12-24,0.00625778901428764
2008-12-26,0.005344730387248031
2008-12-29,-0.003541832932034583
2008-12-30,0.024602198758492788
2008-12-31,0.014190455246041234
2009-01-02,0.0317898829285046
2009-01-05,-0.004642624121207639
2009-01-06,0.007813936701214663
2009-01-07,-0.029450709972472566
2009-01-08,0.0034393590501333726
2009-01-09,-0.021295877322251022
2009-01-12,-0.022561644693057104
2009-01-13,0.0018272168356268104
2009-01-14,-0.0333705931458933
2009-01-15,0.0013634943747198314
2009-01-16,0.007566411401135564
2009-01-20,-0.052808079903743366
2009-01-21,0.04372870514977745
2009-01-22,-0.015140424656015727
2009-01-23,0.005387033623739157
2009-01-26,0.005559581993768381
2009-01-27,0.010916816944081198
2009-01-28,0.033688565952135985
2009-01-29,-0.03304516749980424
2009-01-30,-0.02279039059199539
2009-02-02,-0.0005260773438287014
2009-02-03,0.015851854870897242
2009-02-04,-0.006751101139466864
2009-02-05,0.016433462096220985
2009-02-06,0.027305739592691447
2009-02-09,0.0015201937985711567
2009-02-10,-0.04909520125912881
2009-02-11,0.008393877510318282
2009-02-12,0.0019695462014586163
2009-02-13,-0.009880256735643522
2009-02-17,-0.045376526061856604
2009-02-18,-0.0007612031262782537
2009-02-19,-0.011364333599979792
2009-02-20,-0.011200947067532163
2009-02-23,-0.03467439514527482
2009-02-24,0.04011447520008771
2009-02-25,-0.010418015802643343
2009-02-26,-0.015565114860037754
2009-02-27,-0.023532041038421325
2009-03-02,-0.04660838607586815
2009-03-03,-0.006396512935458953
2009-03-04,0.024125735299138862
2009-03-05,-0.04245889950120885
2009-03-06,0.0014668819699967806
2009-03-09,-0.009909548768083143
2009-03-10,0.06373275360044084
2009-03-11,0.0027815134883282244
2009-03-12,0.04092224868894623
2009-03-13,0.007772172362032981
2009-03-16,-0.0035010586460946236
2009-03-17,0.03215318937588507
2009-03-18,0.020891981399990822
2009-03-19,-0.012971927585137433
2009-03-20,-0.01974129857476503
2009-03-23,0.07097181741365599
2009-03-24,-0.020386835109986956
2009-03-25,0.009632210418209164
2009-03-26,0.02332760263257372
2009-03-27,-0.02014277315287194
2009-03-30,-0.03476805356288859
2009-03-31,0.013132539962049883
2009-04-01,0.016744284320793223
2009-04-02,0.028783738146677784
2009-04-03,0.009752574003329073
2009-04-06,-0.008274423022793242
2009-04-07,-0.02322126429607363
2009-04-08,0.011807299599835064
2009-04-09,0.03807158586069903
2009-04-13,0.002619676769188839
2009-04-14,-0.0200484187498976
2009-04-15,0.012569612359682125
2009-04-16,0.015574835444473134
2009-04-17,0.004957625501199159
2009-04-20,-0.04276142545179684
2009-04-21,0.02125103719812782
2009-04-22,-0.007467936207856352
2009-04-23,0.009934820989793813
2009-04-24,0.016795395636294508
2009-04-27,-0.010073010854110165
2009-04-28,-0.00270197177622844
2009-04-29,0.021739162941118773
2009-04-30,-0.0008885886179046398
2009-05-01,0.005420972109587474
2009-05-04,0.03385961858695086
2009-05-05,-0.003660103348287924
2009-05-06,0.01776115767166475
2009-05-07,-0.0131587035799966
2009-05-08,0.024076096009823633
2009-05-11,-0.021164413617382638
2009-05-12,-0.000927426998694858
2009-05-13,-0.026486768113049508
2009-05-14,0.010043608313974328
2009-05-15,-0.010812008931707084
2009-05-18,0.030484583805435728
2009-05-19,-0.0015548855110120163
2009-05-20,-0.005057734911016465
2009-05-21,-0.016461677944106134
2009-05-22,-0.0014806920493315445
2009-05-26,0.02630372697880423
2009-05-27,-0.018783300754600774
2009-05-28,0.015592254522577065
2009-05-29,0.013571032760175017
2009-06-01,0.025856169888729408
2009-06-02,0.001980853578227526
2009-06-03,-0.013533246178619285
2009-06-04,0.011675255050163535
2009-06-05,-0.0024631382393680568
2009-06-08,-0.0007970242725987564
2009-06-09,0.0035565501854251114
2009-06-10,-0.0034331703163252847
2009-06-11,0.006367005394439129
2009-06-12,0.0014290036842319331
2009-06-15,-0.02376590370277587
2009-06-16,-0.01271711021706401
2009-06-17,-0.001359440260248812
2009-06-18,0.008551749577105694
2009-06-19,0.003113768157020358
2009-06-22,-0.030447934013322242
2009-06-23,0.0023221655139005204
2009-06-24,0.006552748769963257
2009-06-25,0.021450752083079117
2009-06-26,-0.001266699848533115
2009-06-29,0.00909163430305604
2009-06-30,-0.00844083493932335
2009-07-01,0.004469874380625072
2009-07-02,-0.029117163062745144
2009-07-06,0.0025857895062957326
2009-07-07,-0.019678193401299726
2009-07-08,-0.001071898236958524
2009-07-09,0.0035535798702373
2009-07-10,-0.004026972597025225
2009-07-13,0.02504709216517087
2009-07-14,0.005311328140857441
2009-07-15,0.02966363775545333
2009-07-16,0.008678910776928506
2009-07-17,-0.00038434694968936256
2009-07-20,0.011435417293704342
2009-07-21,0.0036398698533215423
2009-07-22,-0.0003466432917510476
2009-07-23,0.02329570327579411
2009-07-24,0.003043312842617718
2009-07-27,0.002977797788942693
2009-07-28,-0.0026009779573571423
2009-07-29,-0.004433750427966343
2009-07-30,0.012022622266606442
2009-07-31,0.0007262211444531985
2009-08-03,0.01535064540972142
2009-08-04,0.003035912260539897
2009-08-05,-0.0025699716983446086
2009-08-06,-0.005489105563563634
2009-08-07,0.01345147708290595
2009-08-10,-0.0033136677517492386
2009-08-11,-0.012368850798747832
2009-08-12,0.01188985598135961
2009-08-13,0.00695161494846297
2009-08-14,-0.008528317906872362
2009-08-17,-0.02405057417380896
2009-08-18,0.010324155391968182
2009-08-19,0.006993740596886511
2009-08-20,0.01100049766688227
2009-08-21,0.018806317743431444
2009-08-24,-0.0005360989923912651
2009-08-25,0.0023720172819337026
2009-08-26,0.00021998377302145933
2009-08-27,0.0028948605793930327
2009-08-28,-0.0018433256410524956
2009-08-31,-0.008034220423727922
2009-09-01,-0.02208295274353489
2009-09-02,-0.003042286618310186
2009-09-03,0.008608315570481473
2009-09-04,0.013185715660480435
2009-09-08,0.009000553238152076
2009-09-09,0.007836525856057541
2009-09-10,0.010434412450064157
2009-09-11,-0.001146082145737637
2009-09-14,0.006357635032659292
2009-09-15,0.0031470541618829895
2009-09-16,0.015344071302174411
2009-09-17,-0.0029184739660005343
2009-09-18,0.0026520819986919353
2009-09-21,-0.003404924975537904
2009-09-22,0.00660373622058219
2009-09-23,-0.01006272475559733
2009-09-24,-0.009376827777078267
2009-09-25,-0.006091677283305064
2009-09-28,0.017989703052324835
2009-09-29,-0.0022039383917351607
2009-09-30,-0.0032327062608291657
2009-10-01,-0.02574933664253032
2009-10-02,-0.004466212805119718
2009-10-05,0.014892622136046807
2009-10-06,0.013724349368154032
2009-10-07,0.0032385900149769498
2009-10-08,0.007470837710813916
2009-10-09,0.0056646018714048285
2009-10-12,0.00438671092109133
2009-10-13,-0.0027190967415371414
2009-10-14,0.017585790916134325
2009-10-15,0.00415304950584372
2009-10-16,-0.008093822546489604
2009-10-19,0.009398391437051457
2009-10-20,-0.006212768408870972
2009-10-21,-0.00871547892271396
2009-10-22,0.010713909045358516
2009-10-23,-0.012178374561748195
2009-10-26,-0.01171323736946095
2009-10-27,-0.0033128938044409972
2009-10-28,-0.01940455961434473
2009-10-29,0.022599655610027414
2009-10-30,-0.028055256461649192
2009-11-02,0.006456267344650879
2009-11-03,0.0024304233460994418
2009-11-04,0.0013986993092445221
2009-11-05,0.019345709191581184
2009-11-06,0.002637811668039003
2009-11-09,0.022487778683382365
2009-11-10,0.00018933692509226496
2009-11-11,0.005028135850614124
2009-11-12,-0.010122286729996488
2009-11-13,0.005748166598446014
2009-11-16,0.014669455439918266
2009-11-17,0.0010365957186984076
2009-11-18,-0.00031233540943864657
2009-11-19,-0.013422041110695893
2009-11-20,-0.0030386700430872216
2009-11-23,0.013662841889886312
2009-11-24,-0.00047273500046063344
2009-11-25,0.004636135405390984
2009-11-27,-0.016992040043157686
2009-11-30,0.003887120748935491
2009-12-01,0.012126381110481699
2009-12-02,0.000471343644508071
2009-12-03,-0.00836530038732275
2009-12-04,0.005513405358636758
2009-12-07,-0.002422949280636799
2009-12-08,-0.01012826627343133
2009-12-09,0.0037778217284891724
2009-12-10,0.005936524113268282
2009-12-11,0.003686303905232835
2009-12-14,0.007164451731059618
2009-12-15,-0.005549073854616449
2009-12-16,0.0011400955180442818
2009-12-17,-0.0117659891094124
2009-12-18,0.005756368491986352
2009-12-21,0.010598501937988614
2009-12-22,0.003586675086854063
2009-12-23,0.002514707915240333
2009-12-24,0.005255147315676778
2009-12-28,0.0012880704114457409
2009-12-29,-0.0012272143554775683
2009-12-30,0.00028563615256382846
2009-12-31,-0.010042353756361422
2010-01-04,0.016087106717687094
2010-01-05,0.0031278939279066886
2010-01-06,0.0009770708691512198
2010-01-07,0.004059243427503967
2010-01-08,0.002884735918875947
2010-01-11,0.0017428177312175386
2010-01-12,-0.009381041191192874
2010-01-13,0.008423563379087673
2010-01-14,0.0024456064670450584
2010-01-15,-0.01078296801581402
2010-01-19,0.012501959784632755
2010-01-20,-0.010449590132018849
2010-01-21,-0.018919499868785272
2010-01-22,-0.02214632911684422
2010-01-25,0.00462069433528689
2010-01-26,-0.004195899048199392
2010-01-27,0.004924109432695722
2010-01-28,-0.011733440149326646
2010-01-29,-0.009821263954563175
2010-02-01,0.014265563499474831
2010-02-02,0.0129795375437185
2010-02-03,-0.005137377477957172
2010-02-04,-0.03111605032723841
2010-02-05,0.0028957167606995515
2010-02-08,-0.008531420002482526
2010-02-09,0.013076387840652792
2010-02-10,-0.001974961350066473
2010-02-11,0.009820358983033683
2010-02-12,-0.002532276484071283
2010-02-16,0.01813676932345909
2010-02-17,0.004411949112082647
2010-02-18,0.0066659920445659715
2010-02-19,0.0023402688575835384
2010-02-22,-0.0010255933521360339
2010-02-23,-0.012101240481473874
2010-02-24,0.009916774507079618
2010-02-25,-0.0018336036890425067
2010-02-26,0.001442173269772029
2010-03-01,0.010184679914261308
2010-03-02,0.002330814008307369
2010-03-03,0.0005786089238064562
2010-03-04,0.0037616530689179584
2010-03-05,0.014042687276910382
2010-03-08,5.315070233491426e-06
2010-03-09,0.0017575288217874796
2010-03-10,0.004653890284371576
2010-03-11,0.004379094855249344
2010-03-12,-0.00020487405311475637
2010-03-15,0.0004728140878587084
2010-03-16,0.007788129641125963
2010-03-17,0.005836286780692701
2010-03-18,-0.0003056469362389125
2010-03-19,-0.005094218077980384
2010-03-22,0.005125515975644923
2010-03-23,0.007286300251189148
2010-03-24,-0.005484340369998009
2010-03-25,-0.0017020025431525587
2010-03-26,0.0007410564637582162
2010-03-29,0.00586685639845741
2010-03-30,0.00015446449522338312
2010-03-31,-0.0032582074078728596
2010-04-01,0.007451692688010381
2010-04-05,0.007960340023107415
2010-04-06,0.0016883649937464718
2010-04-07,-0.005442272484961541
2010-04-08,0.003409798425468402
2010-04-09,0.006684581142927248
2010-04-12,0.0017889285187961956
2010-04-13,0.0007617079030612928
2010-04-14,0.011164833098503468
2010-04-15,0.0008374283877634614
2010-04-16,-0.016127588751685185
2010-04-19,0.004535862325825812
2010-04-20,0.008068260259927351
2010-04-21,-0.0010097821386034767
2010-04-22,0.0023119510895315276
2010-04-23,0.007119513569079583
2010-04-26,-0.004283132887377916
2010-04-27,-0.02337510746599525
2010-04-28,0.006642551722597201
2010-04-29,0.013020140924590917
2010-04-30,-0.016642129618470003
2010-05-03,0.01312622742082481
2010-05-04,-0.023834971732416887
2010-05-05,-0.006230174798423027
2010-05-06,-0.0322255522193845
2010-05-07,-0.015302389497313884
2010-05-10,0.044004337315389996
2010-05-11,-0.003192287888402978
2010-05-12,0.01408267049158951
2010-05-13,-0.012081774583708405
2010-05-14,-0.01878941962391034
2010-05-17,0.001294625239090852
2010-05-18,-0.014021419600813934
2010-05-19,-0.00503587186963772
2010-05-20,-0.038881195351136766
2010-05-21,0.01503400172310343
2010-05-24,-0.012890024455291527
2010-05-25,0.00035338539234475164
2010-05-26,-0.00546708526776174
2010-05-27,0.03324216171506422
2010-05-28,-0.012348511174608334
2010-06-01,-0.017121730941106472
2010-06-02,0.026003524482749008
2010-06-03,0.004092574005273297
2010-06-04,-0.03437513695877392
2010-06-07,-0.01347669460748735
2010-06-08,0.011123419269261747
2010-06-09,-0.00588005633812172
2010-06-10,0.029505733181796057
2010-06-11,0.004743519163395771
2010-06-14,-0.0017848628939902689
2010-06-15,0.02350413646717331
2010-06-16,-0.0005337996895273811
2010-06-17,0.0014188479244616747
2010-06-18,0.001319839015151425
2010-06-21,-0.003846722188399543
2010-06-22,-0.01593259659314694
2010-06-23,-0.002963708059246506
2010-06-24,-0.016800164655321415
2010-06-25,0.0028609257655338727
2010-06-28,-0.0018423264588309785
2010-06-29,-0.030979727727632578
2010-06-30,-0.009996864662634164
2010-07-01,-0.0031832238240191435
2010-07-02,-0.0046263731901534655
2010-07-06,0.005352958192786028
2010-07-07,0.03182409637488326
2010-07-08,0.009448137681358437
2010-07-09,0.00720496380462099
2010-07-12,0.000757745365457474
2010-07-13,0.015459498249779546
2010-07-14,-0.00013705614771442054
2010-07-15,0.0011953228800756222
2010-07-16,-0.028789674857098824
2010-07-19,0.0059940367315693965
2010-07-20,0.011445759225782837
2010-07-21,-0.012679555955433242
2010-07-22,0.02254155519197254
2010-07-23,0.008228301287776851
2010-07-26,0.01120454936964066
2010-07-27,-0.001044478607544086
2010-07-28,-0.006861080618223547
2010-07-29,-0.003999649951961115
2010-07-30,5.9928049093826985e-05
2010-08-02,0.02203876573707042
2010-08-03,-0.004787152803061967
2010-08-04,0.006395765911815898
2010-08-05,-0.0012242050853434883
2010-08-06,-0.0035917688684308224
2010-08-09,0.005503371513615241
2010-08-10,-0.005946647108337588
2010-08-11,-0.027690381332559078
2010-08-12,-0.005239041513633413
2010-08-13,-0.003994208242726005
2010-08-16,0.00017214965697198714
2010-08-17,0.012484091269304942
2010-08-18,0.0016235154237647098
2010-08-19,-0.016920950291980374
2010-08-20,-0.003659647916045339
2010-08-23,-0.004025378110714128
2010-08-24,-0.014493618592331226
2010-08-25,0.003400433241310452
2010-08-26,-0.007652036481257896
2010-08-27,0.01685217470605438
2010-08-30,-0.01451954144797396
2010-08-31,0.0004338475209231252
2010-09-01,0.029619646037547076
2010-09-02,0.009155104512636125
2010-09-03,0.013245612459165335
2010-09-07,-0.011408556195513397
2010-09-08,0.006666435560354955
2010-09-09,0.0048360509264848694
2010-09-10,0.00488323601154006
2010-09-13,0.011493478708997529
2010-09-14,-0.0007145572787825571
2010-09-15,0.00355912219739718
2010-09-16,-0.00019672847874174781
2010-09-17,0.000829655119897188
2010-09-20,0.015234318522341583
2010-09-21,-0.0025436959141967863
2010-09-22,-0.004706817692387233
2010-09-23,-0.008329976046347332
2010-09-24,0.021196508045412177
2010-09-27,-0.005653768947338933
2010-09-28,0.005031458680108347
2010-09-29,-0.0024744867834157747
2010-09-30,-0.003075982721049031
2010-10-01,0.004437042871782815
2010-10-04,-0.007963836395404655
2010-10-05,0.02085530655617962
2010-10-06,-0.00016476619764560496
2010-10-07,-0.0016430293104557903
2010-10-08,0.00612388872696612
2010-10-11,0.00014866165389992858
2010-10-12,0.003819629809272085
2010-10-13,0.007232119694143391
2010-10-14,-0.00364079134752171
2010-10-15,0.0020204441212263724
2010-10-18,0.007263074181428575
2010-10-19,-0.015883660655409026
2010-10-20,0.01067801695525561
2010-10-21,0.0018301480518172486
2010-10-22,0.0023834387330414764
2010-10-25,0.002160725247410733
2010-10-26,1.0084847387625828e-05
2010-10-27,-0.0025590042174529204
2010-10-28,0.0012120412537908187
2010-10-29,-0.0004337992750103048
2010-11-01,0.0009487355685282584
2010-11-02,0.007759136702726099
2010-11-03,0.0038621868263410963
2010-11-04,0.019456009686880327
2010-11-05,0.003984134117537064
2010-11-08,-0.0019866285349375845
2010-11-09,-0.007727981437741227
2010-11-10,0.0045775542471209185
2010-11-11,-0.004248347445002021
2010-11-12,-0.01175240572983105
2010-11-15,-0.001153874946427269
2010-11-16,-0.015929286809099996
2010-11-17,0.00037443971477357785
2010-11-18,0.015366719718165056
2010-11-19,0.0025954034237798407
2010-11-22,-0.001525370960403838
2010-11-23,-0.014247185698349485
2010-11-24,0.014978137971268568
2010-11-26,-0.007226856633687273
2010-11-29,-0.0011022245206213643
2010-11-30,-0.006013547041945455
2010-12-01,0.02176260728749635
2010-12-02,0.012834753408886623
2010-12-03,0.0026523879109583426
2010-12-06,-0.0012642742847156496
2010-12-07,0.00053064744575404
2010-12-08,0.0039613493395196375
2010-12-09,0.0039214591042002755
2010-12-10,0.006011216379270934
2010-12-13,0.00020634374008055012
2010-12-14,0.0009260708448297628
2010-12-15,-0.005100790978993519
2010-12-16,0.006215951554211507
2010-12-17,0.000842839882869928
2010-12-20,0.002569495592221749
2010-12-21,0.006175639512860709
2010-12-22,0.0035242008130917934
2010-12-23,-0.0015691449648540523
2010-12-27,0.000615329992089908
2010-12-28,0.0007807020705064005
2010-12-29,0.0011865862774949054
2010-12-30,-0.001477987769394673
2010-12-31,-0.00019383937146633112
2011-01-03,0.011356062471103101
2011-01-04,-0.0012954307010225596
2011-01-05,0.005136884310981582
2011-01-06,-0.001742366752562341
2011-01-07,-0.0018433941056735792
2011-01-10,-0.0013792487836973288
2011-01-11,0.0037268175522544578
2011-01-12,0.009114589116358873
2011-01-13,-0.0017103926895044586
2011-01-14,0.007417843634279997
2011-01-18,0.0013972823016332736
2011-01-19,-0.009982925888810223
2011-01-20,-0.001293499260720088
2011-01-21,0.002437122323389884
2011-01-24,0.0058349184993824466
2011-01-25,0.00029460576948481254
2011-01-26,0.004257434554079564
2011-01-27,0.0022961474045848362
2011-01-28,-0.017824064641845827
2011-01-31,0.0076584424897332415
2011-02-01,0.016697532040920615
2011-02-02,-0.0025448742385236756
2011-02-03,0.0024966425574446394
2011-02-04,0.002899504267207531
2011-02-07,0.006253420574035884
2011-02-08,0.004498779516815654
2011-02-09,-0.0026675431513850656
2011-02-10,0.000840638160692464
2011-02-11,0.005645637479392285
2011-02-14,0.002594732769892749
2011-02-15,-0.0031137341111849848
2011-02-16,0.006434669606667276
2011-02-17,0.003161156547760724
2011-02-18,0.0019341766199323374
2011-02-22,-0.020514244079580024
2011-02-23,-0.006070401373401757
2011-02-24,-0.0007531737928310189
2011-02-25,0.010816340060135321
2011-02-28,0.005615327475040566
2011-03-01,-0.015737856961113184
2011-03-02,0.00177909779486507
2011-03-03,0.01725688554898852
2011-03-04,-0.007370875662942811
2011-03-07,-0.00830948738224857
2011-03-08,0.00911200152431868
2011-03-09,-0.001210523354595705
2011-03-10,-0.018875993064507934
2011-03-11,0.007393753332896935
2011-03-14,-0.006017776123914409
2011-03-15,-0.011194575128882889
2011-03-16,-0.019463469611314954
2011-03-17,0.013426388597734817
2011-03-18,0.004306120199210728
2011-03-21,0.015002221320379983
2011-03-22,-0.0034305248551560474
2011-03-23,0.0029250115025716283
2011-03-24,0.00933835455794707
2011-03-25,0.0031653870577710297
2011-03-28,-0.0027496388107033365
2011-03-29,0.007272837226456108
2011-03-30,0.0067941434995766325
2011-03-31,-0.0018319660058494502
2011-04-01,0.00497451908076374
2011-04-04,0.0004709072400606029
2011-04-05,-0.0001687138399670829
2011-04-06,0.002598588182117112
2011-04-07,-0.0014842420160336989
2011-04-08,-0.004002209415450597
2011-04-11,-0.0027753684149849356
2011-04-12,-0.007768512315004417
2011-04-13,0.00029260116943730097
2011-04-14,9.900696345321869e-05
2011-04-15,0.003919892067822284
2011-04-18,-0.011005536094277457
2011-04-19,0.005761260857488404
2011-04-20,0.013538390645446707
2011-04-21,0.005309345042183278
2011-04-25,-0.0015923716478368766
2011-04-26,0.008980001957676231
2011-04-27,0.006419235473910989
2011-04-28,0.0036342085967566717
